章号,章名,值域代码,值域名称,代码,名称,说明
3,行业标准代码,CV08.50.001,疫苗名称代码表,44,结核菌素,测量卡介苗免疫效果制剂
3,行业标准代码,CV08.50.001,疫苗名称代码表,45,锡克试验毒素,测量白喉免疫效果制剂
3,行业标准代码,CV08.50.001,疫苗名称代码表,46,乙型肝炎被动免疫制剂,预防乙型肝炎被动免疫制剂
3,行业标准代码,CV08.50.001,疫苗名称代码表,47,人免疫球蛋白,预防某特定疾病用被动免疫制剂
3,行业标准代码,CV08.50.001,疫苗名称代码表,48,甲肝(二类苗),
3,行业标准代码,CV08.50.001,疫苗名称代码表,99,其他,
3,行业标准代码,CV02.10.003,分娩方式代码,1,阴道自然分娩,
3,行业标准代码,CV02.10.003,分娩方式代码,11,会阴切开,
3,行业标准代码,CV02.10.003,分娩方式代码,12,会阴未切,
3,行业标准代码,CV02.10.003,分娩方式代码,2,阴道手术助产,
3,行业标准代码,CV02.10.003,分娩方式代码,21,产钳助产,
3,行业标准代码,CV02.10.003,分娩方式代码,22,臀位助产,
3,行业标准代码,CV02.10.003,分娩方式代码,23,胎头吸引,
3,行业标准代码,CV02.10.003,分娩方式代码,3,剖宫产,
3,行业标准代码,CV02.10.003,分娩方式代码,31,子宫下段横切口剖宫产,
3,行业标准代码,CV02.10.003,分娩方式代码,32,子宫体剖宫产,
3,行业标准代码,CV02.10.003,分娩方式代码,33,腹膜外剖宫产,
3,行业标准代码,CV02.10.003,分娩方式代码,9,其他,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,1,活产,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,2,死胎,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,3,死产,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,4,七天内新生儿死亡,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,5,7～27天死亡,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,6,28～42天死亡,
3,行业标准代码,CV02.10.004,出生缺陷儿结局代码,9,其他,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,1,临床诊断,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,2,超声检查,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,3,尸体解剖,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,4,生化检查,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,41,AFP,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,42,HCG,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,43,其他,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,5,染色体检测,
3,行业标准代码,CV05.01.014,出生缺陷诊断依据代码表,9,其他,
3,行业标准代码,CV05.01.015,出生缺陷确诊时间类别代码表,1,产前,
3,行业标准代码,CV05.01.015,出生缺陷确诊时间类别代码表,2,产后七天内,
3,行业标准代码,CV05.01.015,出生缺陷确诊时间类别代码表,3,产后四十二天内,
3,行业标准代码,CV05.01.015,出生缺陷确诊时间类别代码表,4,儿童一周岁内,
3,行业标准代码,CV05.01.015,出生缺陷确诊时间类别代码表,5,儿童一周岁后,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,1,无脑畸形,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,2,脊柱裂,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,3,脑膨出,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,4,先天性脑积水,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,5,腭裂一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,6,腭裂—右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,7,唇裂一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,8,唇裂一右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,9,唇裂合并腭裂一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,10,唇裂合并腭裂一右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,11,小耳(包括无耳)—左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,12,小耳(包括无耳)—右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,13,外耳其他畸形(小耳，无耳除外)—左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,14,外耳其他畸形(小耳，无耳除外)—右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,15,食道闭锁或狭窄,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,16,直肠肛门闭锁或狭窄(包括无肛),
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,17,尿道下裂,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,18,膀胱外翻,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,19,马蹄内翻足一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,20,马蹄内翻足—右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,21,多指一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,22,多指一右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,23,多趾一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,24,多趾一右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,25,并指—左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,26,并指一右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,27,并趾一左侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,28,并趾—右侧,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,29,肢体短缩[包括缺指，裂手]一左上肢,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,30,肢体短缩[包括缺指，裂手]一右上肢,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,31,肢体短缩[包括缺趾，裂足]一左下肢,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,32,肢体短缩[包括缺趾，裂足]一右下肢,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,33,先天性膈疝,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,34,脐膨出,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,35,腹裂,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,36,联体双胎,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,37,唐氏综合征(21三体综合征),
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,38,先天性心脏病,
3,行业标准代码,CV05.01.016,出生缺陷类别代码表,99,其他,
3,行业标准代码,CV05.01.005,中医体质分类代码表,1,平和质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,2,气虚质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,3,阳虚质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,4,阴虚质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,5,痰湿质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,6,湿热质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,7,血瘀质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,8,气郁质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,9,特秉质,
3,行业标准代码,CV05.01.005,中医体质分类代码表,99,其他,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,1,巴氏分类法,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,11,巴氏Ⅰ级,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,12,巴氏Ⅱ级,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,121,ⅡA,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,122,ⅡB,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,13,巴氏Ⅲ级,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,14,巴氏Ⅳ级,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,15,巴氏Ⅴ级,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,2,TBS分类法,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,21,良性细胞学改变,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,22,鳞状上皮细胞异常,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,221,未明确意义的不典型鳞状上皮细胞(ASC-US),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,222,不典型鳞状上皮细胞-不除外高度鳞状上皮内病变(ASC-H),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,223,低度鳞状上皮内病变(LSIL),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,224,高度鳞状上皮内病变(HSIL),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,225,鳞状细胞癌(SCC),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,23,腺上皮细胞改变,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,231,不典型腺上皮细胞(AGC),
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,232,不典型宫颈管腺细胞倾向瘤变,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,233,宫颈管原位癌,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,234,腺癌,
3,行业标准代码,CV04.50.011,阴道细胞学诊断结果代码表,24,其他恶性肿瘤,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,1,正常,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,2,低体重,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,3,消瘦,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,4,生长迟缓,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,5,超重,
3,行业标准代码,CV04.10.020,儿童体格发育评价代码表,6,肥胖,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,1,无,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,2,颅骨软化,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,3,方颅,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,4,肋串珠,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,5,肋软骨沟,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,6,鸡胸,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,7,手镯征,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,8,“O”型腿,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,9,“X”型腿,
3,行业标准代码,CV04.10.022,可疑佝偻病体征代码,99,其他,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,1,早产,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,2,低出生体重,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,3,生长发育迟缓,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,4,营养性缺铁性贫血,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,5,中、重度营养不良,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,6,反复感染,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,7,活动期佝偻病,
3,行业标准代码,CV05.10.007,儿童体弱原因类别代码表,99,其他,
3,行业标准代码,CV02.01.212,户籍类型代码表,1,本地,
3,行业标准代码,CV02.01.212,户籍类型代码表,2,非本地,
3,行业标准代码,CV02.01.212,户籍类型代码表,21,非本地居住一年以内,
3,行业标准代码,CV02.01.212,户籍类型代码表,22,非本地居住一年以上,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,1,年龄<18岁或≥35岁,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,2,身高≤1.45m,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,3,体重<40 kg或>80 kg,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,4,胸廓脊柱畸形,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,5,自然流产≥2次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,6,人工流产≥2次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,7,早产史≥2次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,8,早期新生儿死亡史1次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,9,死胎、死产史≥2次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,10,先天异常儿史1次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,11,先天异常儿史≥2次,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,12,难产史,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,13,巨大儿分娩史,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,14,产后出血史,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,15,贫血  血红蛋白<100 g/L,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,16,贫血  血红蛋白<60 g/L,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,17,活动性肺结核,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,18,心脏病心功能I级~Ⅱ级,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,19,心脏病心功能Ⅲ级～IV级,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,20,糖尿病,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,21,乙肝病毒携带者,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,22,活动性病毒性肝炎,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,23,肺心病,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,24,甲状腺功能亢进或低下,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,25,高血压,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,26,慢性肾炎,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,27,淋病,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,28,梅毒,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,29,艾滋病,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,30,尖锐湿疣,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,31,沙眼衣原体感染,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,32,骶耻外径<18cm,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,33,坐骨结节间径≤8cm,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,34,畸形骨盆,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,35,臀位、横位(30周后),
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,36,先兆早产<34周,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,37,先兆早产34～36周+6,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,38,盆腔肿瘤,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,39,羊水过多或过少,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,40,妊娠期高血压、轻度子痫前期,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,41,重度子痫前期,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,42,子痫,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,43,妊娠晚期阴道流血,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,44,胎心率持续≥160次/min,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,45,胎心率≤120次/min、但>100次/min,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,46,胎心率≤100次/min,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,47,胎动<20次/12h,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,48,胎动<10次/12h,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,49,多胎,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,50,胎膜早破,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,51,估计巨大儿或FGR,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,52,妊娠41～41周+6,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,53,妊娠≥42周,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,54,母儿ABO血型不合,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,55,母儿Rh血型不合,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,56,孕妇及一级亲属有遗传病史,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,57,妊娠早期接触可疑致畸药物,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,58,妊娠早期接触物理化学因素及病毒感染等,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,59,家庭贫困,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,60,孕妇或丈夫为文盲或半文盲,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,61,丈夫长期不在家,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,62,由居住地到卫生院需要1h以上,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,63,生殖道畸形,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,64,妊娠胆汁淤积症,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,65,胎盘功能不全,
3,行业标准代码,CV03.00.402,孕产期高危因素代码表,99,其他,
3,行业标准代码,CV02.01.203,家庭年人均收入代码表,1,<1000,
3,行业标准代码,CV02.01.203,家庭年人均收入代码表,2,1000~,
3,行业标准代码,CV02.01.203,家庭年人均收入代码表,3,2000~,
3,行业标准代码,CV02.01.203,家庭年人均收入代码表,4,4000~,
3,行业标准代码,CV02.01.203,家庭年人均收入代码表,5,8000元及以上,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,1,流产,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,2,异位妊娠,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,3,妊娠剧吐,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,4,死胎,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,5,妊娠期高血压疾病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,6,前置胎盘,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,7,胎盘早剥,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,8,产后宫缩乏力,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,9,胎盘滞留,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,10,软产道裂伤,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,11,子宫破裂,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,12,子宫内翻,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,13,羊水栓塞,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,14,产褥感染,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,15,产褥中暑,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,16,产褥期抑郁症,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,17,晚期产后出血,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,18,其他产科原因,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,19,风湿性心脏病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,20,先天性心脏病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,21,其他心脏病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,22,慢性高血压,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,23,静脉血栓形成及肺栓塞症,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,24,肺结核,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,25,肺炎,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,26,支气管哮喘,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,27,急、慢性病毒性肝炎,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,28,特发性脂肪肝,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,29,肝硬化,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,30,各类胆道系统疾病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,31,各类胰腺炎,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,32,蛛网膜下腔出血,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,33,癫痫,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,34,缺铁性贫血,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,35,再生障碍性贫血,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,36,其他血液病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,37,妊娠合并糖尿病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,38,妊娠合并内分泌系统疾病,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,39,妊娠合并急、慢性肾炎,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,40,肾病综合症,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,41,系统性红斑性狼疮,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,42,获得性免疫缺陷性综合症,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,43,妊娠合并各系统恶性肿瘤,
3,行业标准代码,CV05.01.006,孕产妇死亡根本死因分类代码表,44,其他疾病,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,1,正常,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,2,异常,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,21,炎症,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,22,CIN1,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,23,CIN2,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,24,CIN3,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,25,原位腺癌(AIS),
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,26,微小浸润鳞癌,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,27,微小浸润腺癌,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,28,浸润鳞癌,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,29,浸润腺癌,
3,行业标准代码,CV04.30.109,宫颈组织病理学检查结果代码表,9,其他,
3,行业标准代码,CV5301.06,药物类型代码,0100,抗生素类抗感染药物,
3,行业标准代码,CV5301.06,药物类型代码,0101,青霉素类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0102,头孢菌素类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0103,氨基糖苷类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0104,酰胺醇类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0105,四环素类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0106,大环内酯类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0107,多肽类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0108,β-内酰胺酶抑制剂,
3,行业标准代码,CV5301.06,药物类型代码,0109,林可胺类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0110,利福霉素类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0111,多烯类抗生素,
3,行业标准代码,CV5301.06,药物类型代码,0199,其它抗生素类抗感染药,
3,行业标准代码,CV5301.06,药物类型代码,0200,非抗生素类抗感染药物,
3,行业标准代码,CV5301.06,药物类型代码,0201,磺胺类药及增效剂,
3,行业标准代码,CV5301.06,药物类型代码,0202,喹诺酮类抗感染药,
3,行业标准代码,CV5301.06,药物类型代码,0203,抗结核麻风分枝杆菌类药,
3,行业标准代码,CV5301.06,药物类型代码,0204,抗真菌类药,
3,行业标准代码,CV5301.06,药物类型代码,0205,抗病毒类药,
3,行业标准代码,CV5301.06,药物类型代码,0206,抗螺旋体类药,
3,行业标准代码,CV5301.06,药物类型代码,0207,天然来源抗感染药,
3,行业标准代码,CV5301.06,药物类型代码,0208,硝基呋喃类抗感染药,
3,行业标准代码,CV5301.06,药物类型代码,0209,消毒防腐药,
3,行业标准代码,CV5301.06,药物类型代码,0299,其它非抗生素类抗感染药,
3,行业标准代码,CV5301.06,药物类型代码,0300,抗寄生虫病药物,
3,行业标准代码,CV5301.06,药物类型代码,0301,抗吸虫病药,
3,行业标准代码,CV5301.06,药物类型代码,0302,抗疟药,
3,行业标准代码,CV5301.06,药物类型代码,0303,驱肠虫药,
3,行业标准代码,CV5301.06,药物类型代码,0304,抗丝虫病及抗黑热病药,
3,行业标准代码,CV5301.06,药物类型代码,0305,抗阿米巴及抗滴虫病药,
3,行业标准代码,CV5301.06,药物类型代码,0399,其它抗寄生虫病药,
3,行业标准代码,CV5301.06,药物类型代码,0400,解热镇痛药物,
3,行业标准代码,CV5301.06,药物类型代码,0401,解热镇痛药,
3,行业标准代码,CV5301.06,药物类型代码,0402,非成瘾性镇痛药,
3,行业标准代码,CV5301.06,药物类型代码,0403,抗炎镇痛药,
3,行业标准代码,CV5301.06,药物类型代码,0404,抗痛风药,
3,行业标准代码,CV5301.06,药物类型代码,0405,抗偏头痛药,
3,行业标准代码,CV5301.06,药物类型代码,0499,其它解热镇痛药,
3,行业标准代码,CV5301.06,药物类型代码,0500,麻醉用药物,
3,行业标准代码,CV5301.06,药物类型代码,0501,全身麻醉药,
3,行业标准代码,CV5301.06,药物类型代码,0502,局部麻醉药,
3,行业标准代码,CV5301.06,药物类型代码,0503,麻醉辅助药,
3,行业标准代码,CV5301.06,药物类型代码,0599,其它麻醉用药,
3,行业标准代码,CV5301.06,药物类型代码,0600,维生素类与矿物质类药物,
3,行业标准代码,CV5301.06,药物类型代码,0601,维生素AD属,
3,行业标准代码,CV5301.06,药物类型代码,0602,维生素B属,
3,行业标准代码,CV5301.06,药物类型代码,0603,维生素C属及其它属,
3,行业标准代码,CV5301.06,药物类型代码,0604,复合维生素类,
3,行业标准代码,CV5301.06,药物类型代码,0605,微量元素与矿物质,
3,行业标准代码,CV5301.06,药物类型代码,0606,滋补营养药,
3,行业标准代码,CV5301.06,药物类型代码,0699,其它营养类药,
3,行业标准代码,CV5301.06,药物类型代码,0700,酶类及其它生化药物,
3,行业标准代码,CV5301.06,药物类型代码,0701,酶及辅酶类药,
3,行业标准代码,CV5301.06,药物类型代码,0702,氨基酸及蛋白质类药,
3,行业标准代码,CV5301.06,药物类型代码,0703,复方氨基酸类药,
3,行业标准代码,CV5301.06,药物类型代码,0704,多糖及脂类药,
3,行业标准代码,CV5301.06,药物类型代码,0705,核酸类药,
3,行业标准代码,CV5301.06,药物类型代码,0799,其他生化药,
3,行业标准代码,CV5301.06,药物类型代码,0800,激素及调节内分泌功能类药物,
3,行业标准代码,CV5301.06,药物类型代码,0801,肾上腺皮质激素类药,
3,行业标准代码,CV5301.06,药物类型代码,0802,促肾上腺皮质激素类药,
3,行业标准代码,CV5301.06,药物类型代码,0803,雄激素及同化激素类药,
3,行业标准代码,CV5301.06,药物类型代码,0804,雌激素及孕激素类药,
3,行业标准代码,CV5301.06,药物类型代码,0805,促性激素类药,
3,行业标准代码,CV5301.06,药物类型代码,0806,避孕药,
3,行业标准代码,CV5301.06,药物类型代码,0807,子宫收缩药及抗生育药,
3,行业标准代码,CV5301.06,药物类型代码,0808,胰腺激素及其它调节血糖药,
3,行业标准代码,CV5301.06,药物类型代码,0809,甲状腺激素及抗甲状腺药,
3,行业标准代码,CV5301.06,药物类型代码,0810,前列腺素类药,
